编号,厂家,名字,编码,类型,分类,药店,市场价,销售价
4524,汤臣倍健股份有限公司,Z2倍健多种维生素矿物质片（孕妇早期型）（1.3g*90片*孕妇早期型）,6940860000000 ,0,502,华联连锁药店,261.6,218
4523,汤臣倍健股份有限公司,&Z2倍健多种维生素矿物质片(男士型)（1.5g*60片）,6940860000000 ,0,502,华联连锁药店,177.6,148
4522,汤臣倍健股份有限公司,Z2倍健多种维生素咀嚼片(儿童型)（1000MG*60片*儿童型）,6940860000000 ,0,502,华联连锁药店,165.6,138
4521,海南养生堂药业有限公司,H2成长快乐牌多种维生素加锌咀嚼片（1.5g*120片）,6910310000000 ,0,502,华联连锁药店,153.6,128
4520,海南养生堂药业有限公司,H2成长快乐牌多种维生素加钙咀嚼片（1.5g*120片）,6910310000000 ,0,502,华联连锁药店,153.6,128
4519,汤臣倍健股份有限公司,Z2汤臣倍健葡萄籽维生素C加E片（410mg*60片）,6940860000000 ,0,502,华联连锁药店,237.6,198
4518,北京斯利安药业有限公司,2#创盈金斯利安多维片（1.17g*30片）,6951890000000 ,0,502,华联连锁药店,130,129
4517,广州市赛健生物科技有限公司,Z2纽斯葆牌维生素C天然维E咀嚼片1.2g*100片,6951260000000 ,0,502,华联连锁药店,177.6,148
4516,广州健之嘉健康食品有限公司,Z2纽斯葆牌钙铁锌维生素D片（1g*100片）,6940060000000 ,0,502,华联连锁药店,177.6,148
4515,广州市健之嘉健康食品有限公司,Z2纽斯葆牌褪黑素片（500mg*60片）,6940060000000 ,0,502,华联连锁药店,129.6,108
4514,广州市赛健生物科技有限公司,Z2纽斯葆牌氨基酸片（500mg*100片）,6951260000000 ,0,502,华联连锁药店,177.6,148
4513,广州市赛健生物科技有限公司,Z2纽斯葆牌多种维生素矿物质片(成人型)1g*100片,6951260000000 ,0,502,华联连锁药店,177.6,148
4512,广州市赛健生物科技有限公司,Z2纽斯葆牌B族维生素片（500mg*60片）,6951260000000 ,0,502,华联连锁药店,165.6,138
4511,广州市赛健生物科技有限公司,Z2纽斯葆牌多种维生素矿物1.3g*60片,6951260000000 ,0,502,华联连锁药店,165.6,138
4510,广州市赛健生物科技有限公司,Z2纽斯葆牌铁叶酸片0.5g*60片,6951260000000 ,0,502,华联连锁药店,177.6,148
4509,汤臣倍健股份有限公司,Z2倍健钙镁片（1.28g/片*90片）,6940860000000 ,0,502,华联连锁药店,141.6,118
4508,汤臣倍健股份有限公司,Z2倍健胶原软骨素钙片（90片）,6940860000000 ,0,502,华联连锁药店,273.6,228
4507,汤臣倍健股份有限公司,Z2倍健维生素C咀嚼片（60片）,6940860000000 ,0,502,华联连锁药店,117.6,98
4506,云南绿A生物工程有限公司,绿A天然螺旋藻精片0.5克*12片*25袋,6922630000000 ,0,505,华联连锁药店,198,165
4505,云南绿A生物工程有限公司,绿A天然螺旋藻片（新铁筒）礼（300片*2筒）,6922630000000 ,0,505,华联连锁药店,403.2,336
4504,广东康富来药业有限公司,康富来洋参含片（金装窗式）600mg*12片*10盒,6915570000000 ,0,502,华联连锁药店,132.48,110.4
4503,金日制药（中国）有限公司,金日美国洋参含片(礼）（10盒×12片×600mg）,6916500000000 ,0,502,华联连锁药店,163.2,136
4502,金日制药（中国）有限公司,金日牌美国洋参含片12片×600mg*12盒,6916500000000 ,0,502,华联连锁药店,180,150
4501,正大青春宝药业有限公司,青春宝永真片0.3g*80片*5瓶,6901990000000 ,0,502,华联连锁药店,240,200
4500,红桃开集团股份有限公司,*红桃K生血剂银杏装（生血液＋生血片）（10ml×12支+10片/盒）,6939890000000 ,0,502,华联连锁药店,50.4,42
4499,广东康富来药业有限公司,康富来血尔口服液（76ml*9瓶）,6915570000000 ,0,502,华联连锁药店,180,150
4498,红桃开集团股份有限公司,*红桃K生血剂（红关怀装）（100ml*4）,6939890000000 ,0,502,华联连锁药店,190.8,159
4497,广东太阳神集团有限公司,太阳神猴头菇胃肠保健口服液（10ml*10支）,6901090000000 ,0,502,华联连锁药店,29.4,24.5
4496,安徽省华信生物药业股份有限公司,(06版新)富硒康口服液（250ml*4）,6907000000000 ,0,502,华联连锁药店,324,270
4495,安徽省华信生物药业股份有限公司,(06版新)富硒康（250ml*2）,6907000000000 ,0,502,华联连锁药店,204,170
4494,安徽华信生物药业股份有限公司,新雪源康口服液（250ml*2）,6907000000000 ,0,502,华联连锁药店,192,160
4493,河北御芝林药业有限公司,变通牌天天胶囊（0.4g/粒*60粒/瓶*2瓶/盒）,2017070000000 ,0,502,华联连锁药店,357.6,298
4492,珠海康奇有限公司,2010新脑白金礼盒(驰名）（250ml*2瓶）,6931320000000 ,0,502,华联连锁药店,283.2,238
4491,安微华信生物药业股份有限公司,雪源康口服液（250ml*4）,6907000000000 ,0,502,华联连锁药店,312,260
4490,广东康富来药业有限公司,康富来氨基酸口服液（76ml*8瓶）,6930160000000 ,0,502,华联连锁药店,114,95
4489,河北御芝林药业有限公司,变通牌天天胶囊（0.4g/粒*9粒/板*3板/盒）,6935930000000 ,0,502,华联连锁药店,82.8,69
4488,天津凯镛药业有限公司,凯镛牌芦荟胶囊（0.4g/粒*8粒*3盒/盒）,6903110000000 ,0,501,华联连锁药店,43.2,36
4487,广州市佰健生物工程有限公司,Z2汤臣倍健牌大蒜精油软胶囊（500mg/粒*200粒）,6930160000000 ,0,502,华联连锁药店,177.6,148
4486,汤臣倍健股份有限公司,Z2倍健维生素A维生素D软胶囊（儿童型）（400mg/粒*60粒）,6940860000000 ,0,502,华联连锁药店,141.6,118
4485,浙江亚林生物科技股份有限公司,&亚林牌铁皮枫斗胶囊（0.35克*12粒*6盒/盒）,2017070000000 ,0,502,华联连锁药店,301.2,251
4484,浙江亚林生物科技股份有限公司,$亚林牌铁皮枫斗胶囊（0.35克*12粒*4盒/盒）,6951470000000 ,0,502,华联连锁药店,189.6,158
4483,浙江海力生生物科技股份有限公司,盛之源牌灵芝胶囊（0.28g*60粒*2瓶）,6937380000000 ,0,502,华联连锁药店,381.6,318
4482,浙江海力生生物科技股份有限公司,&海力生脑元神胶丸0.28g*50粒*2瓶,6937380000000 ,0,502,华联连锁药店,225.6,188
4481,广州健之嘉健康食品有限公司,&纽斯葆牌鱼油软胶囊1g/粒*60粒*2瓶,6940060000000 ,0,505,华联连锁药店,201.6,168
4480,广州健之嘉健康食品有限公司,&纽斯葆牌维D钙软胶囊（1.1克*60粒*2瓶）,6940060000000 ,0,502,华联连锁药店,201.6,168
4479,三诺生物传感股份有限公司,血糖试纸50支/盒,6934180000000 ,0,453,华联连锁药店,98.4,79
4478,江苏鱼跃医疗设备股份有限公司,台式血压计台式,2017070000000 ,0,451,华联连锁药店,151.2,126
4477,马来西亚古米特工业有限公司,多乐士(超薄玫瑰*12只),6945150000000 ,0,312,华联连锁药店,33.6,28
4476,马来西亚古米特工业有限公司,多乐士(精品活力*12只),6945150000000 ,0,312,华联连锁药店,26.4,22
4475,义乌市莎维亚袜业有限公司,治疗型静脉曲张袜(AG-Ⅱ*XL),2017070000000 ,0,253,华联连锁药店,429.6,358
4474,义乌市莎维亚袜业有限公司,治疗型静脉曲张袜(AG-Ⅱ*L),2017070000000 ,0,253,华联连锁药店,429.6,358
4473,义乌市莎维亚袜业有限公司,治疗型静脉曲张袜AG-Ⅱ*M),2017070000000 ,0,253,华联连锁药店,429.6,358
4472,义乌市莎维亚袜业有限公司,治疗型静脉曲张袜(AG-Ⅱ*S),2017070000000 ,0,253,华联连锁药店,429.6,358
4471,三诺生物传感股份有限公司,血糖试纸（免调码）50支/盒,2017070000000 ,0,453,华联连锁药店,98.4,79
4470,欧姆龙健康医疗株式会社,电子血压计(HEM-7136),2017070000000 ,0,451,华联连锁药店,597.6,498
4469,欧姆龙（大连）有限公司,电子体温计(MC-341),6927840000000 ,0,451,华联连锁药店,93.6,78
4468,江苏鱼跃医用仪器有限公司,玻璃体温计(口表)CRW-11,6942900000000 ,0,451,华联连锁药店,4.2,3.5
4467,华略电子(深圳)有限公司,电子体温计(MT16C2),6933470000000 ,0,451,华联连锁药店,66,55
4466,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（润薄幻影装)10只,6923150000000 ,0,312,华联连锁药店,142.8,119
4465,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（激情装)3只,6923150000000 ,0,312,华联连锁药店,15.48,12.9
4464,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（活力装)3只,6923150000000 ,0,312,华联连锁药店,13.08,10.9
4463,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（至尊超薄装)8只,6923150000000 ,0,312,华联连锁药店,83.88,69.9
4462,上海银京医用卫生材料有限公司,医用纱布(9cm*10cm*5片),6930130000000 ,0,36,华联连锁药店,9.36,7.8
4461,上海银京医用卫生材料有限公司,医用纱布(7.5cm*7.5cm*5片),6930130000000 ,0,36,华联连锁药店,7.2,6
4460,上海银京医用卫生材料有限公司,医用纱布50g,6930130000000 ,0,36,华联连锁药店,13.2,11
4459,上海银京医用卫生材料有限公司,一次性口罩17.5cm*9.5cm*五枚,6930130000000 ,0,37,华联连锁药店,20.16,16.8
4458,上海银京医用卫生材料有限公司,一次性口罩17.5cm*9.5cm*八枚,6930130000000 ,0,37,华联连锁药店,11.88,9.9
4457,义乌市莎维亚袜业有限公司,治疗型静脉曲张袜(AD-Ⅱ*XL),2017070000000 ,0,253,华联连锁药店,322.8,269
4456,义乌市莎维亚袜业有限公司,治疗型静脉曲张袜(AD-Ⅱ*L),2017070000000 ,0,253,华联连锁药店,322.8,269
4455,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（凸点螺纹装)12只,6923150000000 ,0,312,华联连锁药店,70.8,59
4454,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（草莓果味装)12只,6923150000000 ,0,312,华联连锁药店,70.8,59
4453,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（活力装)12只,6923150000000 ,0,312,华联连锁药店,41.88,34.9
4452,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（至尊超薄装)3只,6923150000000 ,0,312,华联连锁药店,35.88,29.9
4451,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（情迷装)3只,6923150000000 ,0,312,华联连锁药店,17.88,14.9
4450,正大青春宝药业有限公司,青春宝永真片（礼合）（0.3g*80片*5瓶）,6901990000000 ,0,502,华联连锁药店,267.6,223
4449,杭州澳医保灵药业有限公司,1#保灵孕妇钙咀嚼片（1700mg*30片）,6952490000000 ,0,502,华联连锁药店,70.2,58.5
4448,上海黄金搭挡生物科技有限公司无锡分公司,新黄金搭挡礼盒（中老年）100s,6931320000000 ,0,502,华联连锁药店,186,155
4447,江西草珊瑚药业有限公司,1#魔方草牌草珊瑚薄荷含片1.5g*16片,6931140000000 ,0,501,华联连锁药店,12,10
4446,江西草珊瑚药业有限公司,1#凉桑牌胖大海糖1.5g*16s,6931140000000 ,0,501,华联连锁药店,12,10
4445,佛山市顺德康富来保健品有限公司,康富来洋参含片(无糖)（600mg*12s*12盒）,6915570000000 ,0,501,华联连锁药店,170.4,142
4444,佛山市顺德康富来保健品有限公司,康富来洋参含片（600mg*12s*12盒）,6915570000000 ,0,501,华联连锁药店,156,130
4443,振德医疗用品股份有限公司,治疗型静脉曲张袜(压力二级*短筒开口*L),2017070000000 ,0,253,华联连锁药店,357.6,298
4442,振德医疗用品股份有限公司,治疗型静脉曲张袜(压力二级*短筒开口*M),2017070000000 ,0,253,华联连锁药店,357.6,298
4441,振德医疗用品股份有限公司,治疗型静脉曲张袜(压力二级*短筒开口*S),2017070000000 ,0,253,华联连锁药店,357.6,298
4440,振德医疗用品股份有限公司,治疗型静脉曲张袜(压力二级*长筒开口*L),2017070000000 ,0,253,华联连锁药店,465.6,388
4439,振德医疗用品股份有限公司,治疗型静脉曲张袜(压力二级*长筒开口*M),2017070000000 ,0,253,华联连锁药店,465.6,388
4438,振德医疗用品股份有限公司,治疗型静脉曲张袜(压力二级*长筒开口*S),2017070000000 ,0,253,华联连锁药店,465.6,388
4437,江苏泰德医药有限公司,鼻腔清洗器(240ML/3.5G),6958410000000 ,0,253,华联连锁药店,201.6,168
4436,振德医疗用品股份有限公司,医用纱布块10cm*10cm-8P*5片,2017070000000 ,0,36,华联连锁药店,6.6,5.5
4435,振德医疗用品股份有限公司,医用纱布块7.5cm*7.5cm-8P*5片,6959390000000 ,0,36,华联连锁药店,5.04,4.2
4434,北京康祝医疗器械有限公司,远红外护具(护腰)(护腰KZ-Y*M),2017070000000 ,0,253,华联连锁药店,165.6,138
4433,北京康祝医疗器械有限公司,远红外护具(护腰)(护腰KZ-Y*L),2017070000000 ,0,253,华联连锁药店,165.6,138
4432,北京怡成生物电子技术股份有限公司,怡成血糖试条50片,2017070000000 ,0,453,华联连锁药店,120,100
4431,深圳市比特科技有限公司,BCT验孕纸HCG-A01 1人份/盒,2017070000000 ,0,307,华联连锁药店,3.6,3
4430,绍兴振德医用敷料有限公司,普通医用口罩17cm*18cm*10只*浅兰橡筋,6959390000000 ,0,37,华联连锁药店,12.96,10.8
4429,东莞市福达康实业有限公司,电子体温计(BT-A21F),6955650000000 ,0,451,华联连锁药店,50.4,42
4428,东莞市福达康实业有限公司,电子体温计(BT-A21I),6955650000000 ,0,451,华联连锁药店,50.4,42
4427,润和生物医药科技（汕头）有限公司,大卫排卵（LH）检测试条试条(RH-LH-S)*条,6938440000000 ,0,307,华联连锁药店,33.6,28
4426,润和生物医药科技（汕头）有限公司,大卫早早孕（HCG）检测试盒试盒(RH-HCG-C01)*支,6938440000000 ,0,307,华联连锁药店,21.6,18
4425,北京康祝医疗器械有限公司,远红外护具(护腰)(护腰KZ-Y*XL),2017070000000 ,0,253,华联连锁药店,165.6,138
4424,北京康祝医疗器械有限公司,远红外护具(护膝)(护膝KZ-X*M),2017070000000 ,0,253,华联连锁药店,153.6,128
4423,三诺生物传感股份有限公司,三诺安稳免调码血糖仪,6934180000000 ,0,453,华联连锁药店,118.8,99
4422,Gerolymatos International S.A.,高渗海水鼻腔喷雾器（儿童型）100ml,5206890000000 ,0,40,华联连锁药店,321.6,268
4421,Gerolymatos International S.A.,高渗海水鼻腔喷雾器（成人型）125ml,5206890000000 ,0,40,华联连锁药店,357.6,298
4420,Roche Diagnostics GmBh,卓越型血糖试纸(卓越型*50条),2017070000000 ,0,453,华联连锁药店,318,265
4419,深圳市比特科技有限公司,淑女避孕试纸(LH-A3.5 7条装),6936910000000 ,0,307,华联连锁药店,34.2,28.5
4418,深圳市比特科技有限公司,淑女验孕纸(HCG-A02 1人份/盒),6936910000000 ,0,307,华联连锁药店,7.2,6
4417,深圳市比特科技有限公司,淑女验孕纸(HCG-D04 1人份/盒),6936910000000 ,0,307,华联连锁药店,18,15
4416,深圳市比特科技有限公司,淑女验孕盒(HCG-C03 1人份/盒),6936910000000 ,0,307,华联连锁药店,14.4,12
4415,深圳市比特科技有限公司,淑女早孕试纸(HCG-A02 2人份/盒),6936910000000 ,0,307,华联连锁药店,11.88,9.9
4414,深圳市比特科技有限公司,淑女验孕棒(HCG-D04 2人份/盒),6936910000000 ,0,307,华联连锁药店,35.88,29.9
4413,马来西亚古米特工业有限公司,多乐士(精品活力*3只),6945150000000 ,0,312,华联连锁药店,15.6,13
4412,北京库尔科技有限公司,早早孕检测试纸（笔）,6947520000000 ,0,307,华联连锁药店,21.6,18
4411,绍兴振德医用敷料有限公司,医用纱布块10cm*10cm*5片,6959390000000 ,0,36,华联连锁药店,6.6,5.5
4410,绍兴振德医用敷料有限公司,一次性自粘敷贴10cm*15cm,6959390000000 ,0,36,华联连锁药店,6.36,5.3
4409,绍兴振德医用敷料有限公司,一次性自粘敷贴10cm*10cm,6959390000000 ,0,36,华联连锁药店,5.04,4.2
4408,绍兴振德医用敷料有限公司,普通医用口罩17cm*18cm*30只*浅蓝橡筋,6959390000000 ,0,37,华联连锁药店,29.76,24.8
4407,绍兴振德医用敷料有限公司,普通医用口罩（浅蓝）17cm*18cm*10只*,6959390000000 ,0,37,华联连锁药店,20.16,16.8
4406,绍兴振德医用敷料有限公司,普通医用口罩（粉红）17cm*18cm*粉红纱布橡筋*10只,6959390000000 ,0,37,华联连锁药店,18,15
4405,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（大胆爱吧)3只,6923150000000 ,0,312,华联连锁药店,9.48,7.9
4404,东莞市兴洲电子科技有限公司,红外体温计HW-1,2017070000000 ,0,451,华联连锁药店,225.6,188
4403,东莞市兴洲电子科技有限公司,红外额温计(HW-3),2017070000000 ,0,451,华联连锁药店,321.6,268
4402,Lifescan Europe,稳择型血糖试纸稳择型*50条,2017070000000 ,0,453,华联连锁药店,286.8,239
4401,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（至尊超薄)12只,6923150000000 ,0,312,华联连锁药店,106.8,89
4400,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（激情)12只,6923150000000 ,0,312,华联连锁药店,56.28,46.9
4399,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（挚爱)3只,6923150000000 ,0,312,华联连锁药店,15.48,12.9
4398,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（超薄装)3只,6923150000000 ,0,312,华联连锁药店,21.48,17.9
4397,青岛伦敦杜雷斯有限公司,杜蕾斯避孕套（亲昵装)12只,6923150000000 ,0,312,华联连锁药店,47.88,39.9
4396,江苏鱼跃医疗设备股份有限公司,手动轮椅车(鱼跃）H004,2017070000000 ,0,452,华联连锁药店,816,680
4395,江苏鱼跃医疗设备股份有限公司,手动轮椅车(鱼跃）(H030C),2017070000000 ,0,452,华联连锁药店,1152,960
4394,江苏鱼跃医疗设备股份有限公司,便携式吸痰器(7E-A),2017070000000 ,0,40,华联连锁药店,1056,880
4393,苏州嘉乐威企业发展有限公司,一次性使用橡胶外科手套,2017070000000 ,0,37,华联连锁药店,3.24,2.7
4392,Bayer HealthCare LLC,拜安康血糖试纸(50条),5016000000000 ,0,453,华联连锁药店,322.8,269
4391,深圳市爱立康医疗电子有限公司,医用电子体温计（AET-E131）,6953780000000 ,0,451,华联连锁药店,46.8,39
